,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats,torque_1,Age,seller_type_Individual,seller_type_Trustmark Dealer
338,390000,13000,1,1,5,20.71,799.0,53.26,5.0,72.0,4,0,0
339,325000,40000,1,1,5,18.5,1198.0,86.8,5.0,109.0,10,0,0
340,640000,10000,1,1,5,17.0,1198.0,73.75,5.0,110.0,3,0,0
341,450000,9000,1,1,5,16.95,1498.0,97.7,5.0,134.0,10,0,0
342,400000,70000,4,1,4,23.59,1364.0,67.06,5.0,170.0,9,0,0
343,215000,60000,1,1,5,20.36,1197.0,78.9,5.0,111.8,13,0,0
344,570000,40000,4,1,5,20.45,1461.0,83.8,5.0,200.0,8,0,0
345,680000,93000,4,1,5,15.1,2179.0,140.0,7.0,330.0,10,0,0
346,325000,80000,4,1,2,12.8,2494.0,102.0,7.0,200.124,14,1,0
347,150000,50000,1,1,4,15.64,1193.0,64.08,5.0,100.0,11,1,0
348,690000,68000,1,2,5,14.5,1797.0,147.5,5.0,177.5,9,0,0
349,1550000,25000,4,2,5,14.84,2143.0,170.0,5.0,400.0,9,1,0
350,64000,18000,1,1,5,25.4,624.0,37.5,4.0,51.0,10,0,0
351,250000,120000,4,1,5,23.08,1461.0,63.1,5.0,160.0,9,1,0
352,65000,35000,1,1,5,18.9,998.0,67.1,5.0,90.0,17,1,0
353,550000,60000,4,1,4,26.59,1248.0,74.0,5.0,190.0,6,1,0
354,140000,70000,1,1,2,20.36,1197.0,78.9,5.0,111.7,12,1,0
355,300000,30000,1,1,5,25.17,799.0,53.3,5.0,72.0,6,1,0
356,800000,70000,1,2,5,16.34,1798.0,189.3,5.0,250.0,6,1,0
357,2625000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
358,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
359,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
360,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
361,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
362,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
363,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
364,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
365,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
366,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
367,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
368,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
369,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
370,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
371,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
372,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
373,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
374,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
375,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
376,150000,106000,1,1,3,20.36,1197.0,78.9,5.0,111.7,12,1,0
377,500000,120000,1,2,4,11.1,2354.0,158.8,5.0,218.0,13,1,0
378,480000,90000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
379,535000,70000,4,1,3,22.32,1582.0,126.32,5.0,259.8,8,1,0
380,250000,240000,4,1,3,12.8,2494.0,102.0,8.0,200.124,17,1,0
381,300000,100000,4,1,4,21.5,1248.0,88.8,5.0,200.0,10,1,0
382,340000,214000,1,1,4,13.9,1599.0,103.2,5.0,146.169,13,1,0
383,340000,214000,4,1,4,16.8,1493.0,110.0,5.0,235.44,13,1,0
384,240000,50000,1,1,5,22.74,796.0,47.3,5.0,69.0,6,1,0
385,1085000,1000,1,2,5,18.0,1497.0,117.6,5.0,145.0,4,1,0
386,750000,19000,4,2,5,28.4,1248.0,74.02,5.0,190.0,5,1,0
387,95000,265000,4,1,4,17.0,1405.0,70.0,5.0,132.435,10,1,0
388,409999,35000,3,1,5,20.88,1196.0,61.7,5.0,85.0,2,1,0
389,215000,80000,1,1,4,23.95,998.0,67.05,5.0,90.0,8,1,0
390,1290000,50000,4,2,5,16.0,2179.0,140.0,7.0,330.0,6,1,0
391,150000,80000,1,1,5,20.92,998.0,67.1,5.0,90.0,12,1,0
392,219000,50000,1,1,4,21.1,814.0,55.2,5.0,74.5,9,1,0
393,325000,100000,1,1,5,23.84,1199.0,84.0,5.0,114.0,4,1,0
394,260000,120000,1,1,4,15.1,1196.0,73.0,5.0,101.0,9,1,0
395,2625000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
396,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
397,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
398,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
399,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
400,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
401,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
402,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
403,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
404,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
405,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
406,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
407,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
408,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
409,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
410,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
411,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
412,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
413,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
414,700000,40000,4,2,5,23.8,1498.0,78.9,5.0,160.0,3,1,0
415,950000,45000,4,1,5,21.38,1396.0,88.7,5.0,219.7,5,1,0
416,160000,80000,1,1,4,19.7,796.0,46.3,5.0,62.0,12,1,0
417,409999,135000,4,1,4,24.4,1120.0,71.01,5.0,180.4,7,1,0
418,840000,120000,4,1,4,12.99,2494.0,100.6,7.0,200.0,7,1,0
419,450000,67000,4,1,5,23.59,1364.0,67.1,5.0,170.0,9,1,0
420,900000,50000,4,1,5,28.4,1248.0,74.02,5.0,190.0,5,1,0
421,570000,134000,4,1,4,12.8,2494.0,102.0,7.0,200.124,14,1,0
422,254999,110000,4,1,4,23.08,1461.0,63.1,5.0,160.0,11,1,0
423,130000,40000,1,1,5,16.1,796.0,37.0,4.0,59.0,13,1,0
424,530000,120000,4,1,4,23.4,1248.0,74.0,5.0,190.0,9,1,0
425,520000,110000,4,1,4,20.14,1498.0,88.8,5.0,230.0,7,1,0
426,229999,170000,4,1,4,21.0,1461.0,64.1,5.0,160.0,11,1,0
427,81000,80000,1,1,4,16.1,796.0,37.0,4.0,59.0,18,1,0
428,600000,47000,4,1,5,25.2,1248.0,74.0,5.0,190.0,6,1,0
429,409999,93000,1,1,5,19.1,1197.0,81.86,5.0,113.75,7,1,0
430,120000,70000,1,1,4,16.1,796.0,37.0,4.0,59.0,12,1,0
431,320000,50000,1,1,5,23.1,998.0,67.04,5.0,90.0,8,1,0
432,292000,70000,4,1,5,20.0,1399.0,68.05,5.0,160.0,7,1,0
433,390000,80000,4,1,5,13.93,2179.0,138.03,7.0,320.0,10,1,0
434,550000,44000,1,1,5,18.16,1196.0,86.8,5.0,112.0,6,1,0
435,385000,25000,1,1,5,23.1,998.0,67.04,5.0,90.0,8,1,0
436,800000,25000,1,1,5,15.29,1591.0,121.3,5.0,151.0,6,1,0
437,675000,10000,1,1,5,21.21,1197.0,81.8,5.0,113.0,3,1,0
438,1525000,50000,4,1,5,17.6,2179.0,153.86,7.0,400.0,4,1,0
439,950000,30000,4,1,5,23.0,1498.0,98.96,5.0,205.0,4,1,0
440,610000,50000,4,1,4,21.19,1396.0,88.73,5.0,219.66,7,1,0
441,525000,120000,4,1,5,22.54,1396.0,88.73,5.0,219.7,10,1,0
442,700000,40000,4,2,5,23.8,1498.0,78.9,5.0,160.0,3,1,0
443,375000,80000,4,1,5,15.96,2523.0,62.1,7.0,195.0,7,1,0
444,580000,90000,4,1,5,20.45,1461.0,83.8,5.0,200.0,7,1,0
445,434999,50000,1,1,4,20.4,1197.0,83.11,5.0,115.0,7,1,0
446,350000,2136,1,1,5,22.5,999.0,67.0,5.0,91.0,2,1,0
447,730000,250000,4,1,5,12.99,2494.0,100.0,7.0,200.0,10,1,0
448,600000,35000,1,1,5,18.6,1197.0,81.83,5.0,114.7,7,1,0
449,1050000,120000,4,1,5,12.99,2494.0,100.6,7.0,200.0,7,1,0
450,735000,70000,4,1,5,27.39,1248.0,74.0,5.0,190.0,5,1,0
451,1050000,18000,4,1,5,19.6,1461.0,108.45,5.0,245.0,4,0,0
452,420000,110000,4,1,4,18.2,1248.0,73.74,7.0,172.5,6,1,0
453,800000,60000,4,1,5,23.65,1248.0,88.5,5.0,200.0,5,1,0
454,2000000,60000,4,2,5,12.55,2982.0,168.5,7.0,360.0,7,1,0
455,600000,147000,4,1,4,26.59,1248.0,74.0,5.0,190.0,6,1,0
456,1900000,130000,4,2,5,12.55,2982.0,168.5,7.0,360.0,7,1,0
457,500000,99500,4,1,3,11.5,1991.0,147.9,7.0,320.0,11,1,0
458,200000,110000,4,1,4,17.0,1405.0,71.0,5.0,135.0,11,1,0
459,370000,35000,1,1,5,19.49,1198.0,67.04,5.0,104.0,6,1,0
460,260000,110000,4,1,4,16.2,1493.0,110.0,5.0,235.44,12,1,0
461,280000,100000,4,1,5,25.32,1198.0,77.0,6.0,190.0,6,1,0
462,610000,21000,1,1,5,16.02,1373.0,93.7,7.0,130.0,8,1,0
463,300000,60000,4,1,4,23.5,1498.0,90.0,5.0,204.0,9,1,0
464,140000,40000,4,1,5,16.6,1405.0,70.0,5.0,140.28300000000002,12,1,0
465,229999,50000,1,1,5,19.81,1086.0,68.05,5.0,99.04,14,1,0
466,200000,65000,1,1,4,19.0,998.0,66.1,5.0,90.0,12,1,0
467,200000,80000,1,1,5,18.9,998.0,67.1,5.0,90.0,11,1,0
468,560000,119000,4,1,5,23.9,1582.0,126.2,5.0,259.9,7,1,0
469,750000,80000,4,1,5,24.52,1248.0,88.5,7.0,200.0,6,1,0
470,585000,90000,4,1,5,25.2,1248.0,74.0,5.0,190.0,5,1,0
471,760000,20000,1,1,5,17.01,1591.0,121.4,5.0,154.9,6,1,0
472,430000,80000,4,1,4,25.2,1248.0,74.0,5.0,190.0,8,1,0
473,480000,44665,4,1,5,25.32,1198.0,77.0,6.0,190.0,2,1,0
474,643000,10000,4,1,5,20.8,1493.0,113.4,5.0,250.0,3,1,0
475,500000,60000,1,1,5,20.14,1197.0,81.86,5.0,113.75,4,1,0
476,425000,22000,1,1,5,18.5,1198.0,86.8,5.0,109.0,6,1,0
477,250000,25000,1,1,5,22.74,796.0,47.3,5.0,69.0,8,1,0
478,285000,70000,4,1,5,27.62,793.0,47.0,5.0,125.0,6,1,0
479,160000,123000,1,1,3,17.5,1298.0,85.8,5.0,114.0,14,1,0
480,250000,70000,4,1,4,20.54,1598.0,103.6,5.0,250.0,11,1,0
481,170000,70000,1,1,4,18.6,1199.0,79.4,5.0,108.0,9,1,0
482,409999,45000,4,1,5,23.59,1364.0,67.06,5.0,170.0,9,1,0
483,400000,40000,1,2,5,18.9,1197.0,82.0,5.0,114.0,7,1,0
484,700000,30000,4,1,5,28.4,1248.0,74.02,5.0,190.0,3,1,0
485,350000,90000,1,2,5,12.9,1799.0,130.0,5.0,172.0,15,1,0
486,660000,34000,1,1,4,17.5,1373.0,91.1,7.0,130.0,6,1,0
487,268000,25000,1,1,5,24.7,796.0,47.3,5.0,69.0,5,1,0
488,270000,50000,1,1,5,22.74,796.0,47.3,5.0,69.0,6,1,0
489,300000,50000,4,1,5,25.44,936.0,57.6,5.0,150.0,9,1,0
490,450000,90000,1,1,5,23.84,1199.0,84.0,5.0,114.0,5,1,0
491,220000,70000,4,1,4,25.44,936.0,57.6,5.0,150.0,10,1,0
492,250000,146000,4,1,4,13.93,2179.0,138.0,7.0,320.0,13,1,0
493,300000,85000,1,1,4,15.6,1196.0,70.0,5.0,102.0,10,1,0
494,88000,201850,4,1,4,17.88,1396.0,52.8,5.0,85.0,13,1,0
495,561000,30000,4,1,5,26.59,1248.0,74.0,5.0,190.0,6,1,0
496,755000,15000,4,1,5,28.4,1248.0,74.02,5.0,190.0,4,1,0
497,235000,25000,1,1,5,22.7,799.0,53.64,5.0,72.0,5,1,0
498,165000,90000,1,1,5,20.92,998.0,67.1,5.0,90.0,11,1,0
499,190000,80000,4,1,4,19.3,1248.0,73.9,5.0,190.0,14,1,0
500,110000,50000,4,1,5,17.2,1396.0,53.5,5.0,83.385,11,1,0
501,320000,80000,4,1,4,13.6,2523.0,63.0,8.0,180.0,10,1,0
502,540000,38000,1,1,5,18.6,1197.0,81.83,5.0,114.7,6,1,0
503,180000,60000,1,1,5,21.1,814.0,55.2,5.0,74.5,9,1,0
504,270000,100000,1,1,3,15.37,1196.0,73.0,7.0,101.0,6,1,0
505,450000,30000,1,1,5,17.5,1197.0,85.8,5.0,114.0,10,1,0
506,450000,30000,1,1,5,19.1,1197.0,85.8,5.0,114.0,8,1,0
507,200000,50000,1,1,5,18.6,1199.0,76.8,5.0,106.5,7,1,0
508,425000,42000,1,1,5,23.84,1199.0,84.0,5.0,114.0,5,1,0
509,400000,30000,1,1,5,18.2,1199.0,82.4,5.0,108.5,6,1,0
510,125000,60000,1,1,3,19.7,796.0,46.3,5.0,62.0,13,1,0
511,1600000,14000,4,1,5,17.1,1956.0,170.0,5.0,350.0,4,1,0
512,900000,22000,1,1,5,17.4,1497.0,117.3,5.0,145.0,7,1,0
513,450000,90000,4,1,5,20.54,1598.0,103.6,5.0,250.0,10,1,0
514,210000,46000,1,1,5,20.92,998.0,67.1,5.0,90.0,11,1,0
515,801000,20000,1,1,5,18.6,1197.0,81.83,5.0,114.7,4,1,0
516,317000,15000,4,1,5,15.42,1405.0,70.0,7.0,135.0,8,1,0
517,600000,40000,1,1,4,16.02,1373.0,93.7,7.0,130.0,7,1,0
518,330000,30000,1,1,4,18.5,1197.0,82.85,5.0,113.7,8,1,0
519,320000,15000,1,1,4,21.1,814.0,55.2,5.0,74.5,5,1,0
520,120000,110000,1,1,4,15.3,1341.0,83.0,5.0,115.0,15,1,0
521,130000,70000,1,1,4,19.7,796.0,46.3,5.0,62.0,13,1,0
522,220000,80000,1,1,5,18.2,1199.0,82.4,5.0,108.5,7,1,0
523,340000,110000,1,1,5,17.57,1193.0,88.7,5.0,140.0,7,1,0
524,200000,70000,4,1,4,19.68,1399.0,67.0,5.0,160.0,9,1,0
525,140000,50000,1,1,4,19.7,796.0,46.3,5.0,62.0,20,1,0
526,1000000,190000,4,1,5,12.99,2494.0,100.6,8.0,200.0,9,1,0
527,495000,100000,4,1,4,13.6,2523.0,63.0,7.0,180.0,12,1,0
528,236000,60000,1,1,5,22.74,796.0,47.3,5.0,69.0,7,1,0
529,390000,40000,1,1,5,20.51,998.0,67.04,5.0,90.0,7,1,0
530,275000,90000,4,1,4,19.3,1248.0,73.9,5.0,190.0,13,1,0
531,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
532,775000,32000,4,1,5,24.3,1248.0,88.5,5.0,200.0,5,0,0
533,1800000,30000,4,2,5,11.36,2755.0,171.5,7.0,360.0,6,1,0
534,850000,58000,4,1,5,19.67,1582.0,126.2,5.0,259.9,6,1,0
535,750000,5000,4,1,5,24.3,1248.0,88.5,5.0,200.0,4,1,0
536,570000,25000,1,1,5,18.6,1197.0,81.83,5.0,114.7,4,1,0
537,580000,32000,1,1,5,18.9,1197.0,81.86,5.0,113.75,4,1,0
538,484999,30000,1,1,5,18.7,1199.0,88.7,5.0,110.0,6,1,0
539,700000,43000,1,1,5,15.4,1497.0,117.3,7.0,145.0,5,0,0
540,415000,60000,1,1,5,17.7,1497.0,113.42,5.0,144.15,10,0,0
541,325000,50000,1,2,5,19.34,1198.0,76.0,5.0,104.0,7,1,0
542,550000,14200,1,1,5,18.16,1196.0,86.8,5.0,112.0,4,1,0
543,300000,10000,1,1,5,21.1,814.0,55.2,5.0,74.5,5,1,0
544,217000,25000,1,1,5,22.7,799.0,53.64,5.0,72.0,4,1,0
545,700000,19100,1,1,5,19.0,1194.0,94.68,5.0,120.0,4,1,0
546,466000,25000,1,2,2,20.3,1086.0,68.0,5.0,99.0,3,1,0
547,484999,54000,4,1,5,23.0,1498.0,98.96,5.0,205.0,8,0,0
548,670000,35000,4,1,5,22.71,1461.0,84.8,5.0,200.0,4,1,0
549,500000,20000,1,1,4,18.9,1197.0,81.86,5.0,113.75,4,1,0
550,675000,52000,4,1,5,23.65,1248.0,88.5,5.0,200.0,6,1,0
551,220000,120000,4,1,4,23.0,1396.0,90.0,5.0,219.744,11,1,0
552,1650000,50000,4,1,5,17.1,1956.0,170.0,5.0,350.0,5,1,0
553,630000,120000,4,1,4,20.77,1248.0,88.8,7.0,200.0,9,1,0
554,250000,90000,4,1,4,18.8,1248.0,90.0,5.0,200.0,12,1,0
555,120000,120000,1,1,3,18.9,998.0,67.1,5.0,90.0,18,1,0
556,300000,101500,4,1,4,21.14,1498.0,103.52,5.0,250.0,7,1,0
557,525000,75000,4,2,5,22.32,1582.0,126.3,5.0,259.9,9,1,0
558,1100000,100000,4,1,5,15.4,1997.0,120.0,7.0,280.0,6,1,0
559,480000,55735,4,1,4,19.01,1461.0,108.45,5.0,248.0,10,1,0
560,605000,80000,4,1,4,15.1,2179.0,140.0,7.0,330.0,8,1,0
561,250000,50000,1,1,4,24.7,796.0,47.3,5.0,69.0,6,1,0
562,245000,70000,4,1,4,20.0,1399.0,68.1,5.0,160.0,9,1,0
563,210000,76000,1,1,2,20.36,1197.0,78.9,5.0,111.7,10,1,0
564,730000,1500,1,1,5,21.21,1197.0,81.8,5.0,113.0,2,1,0
565,500000,76000,4,1,5,15.96,2523.0,62.1,7.0,195.0,10,1,0
566,400000,40000,1,1,5,20.51,998.0,67.04,5.0,90.0,7,1,0
567,280000,60000,1,1,4,21.1,814.0,55.2,5.0,74.5,7,1,0
568,561000,170000,4,1,3,12.8,2494.0,102.0,8.0,200.124,13,1,0
569,950000,181491,4,1,5,13.5,2477.0,175.56,7.0,400.0,9,0,0
570,375000,53319,4,1,5,25.44,936.0,56.3,5.0,142.5,6,0,0
571,700000,40906,4,1,5,21.66,1498.0,108.62,5.0,250.0,5,0,0
572,375000,31711,1,1,4,17.6,1496.0,88.7,5.0,132.0,10,0,0
573,270000,43755,1,1,4,21.1,814.0,55.2,5.0,74.5,10,0,0
574,300000,66693,1,1,5,25.17,799.0,53.3,5.0,72.0,6,0,0
575,225000,59549,1,1,5,19.0,998.0,67.1,5.0,90.0,12,0,0
576,1350000,94385,4,1,5,12.99,2494.0,100.6,8.0,200.0,7,0,0
577,200000,73730,1,1,5,18.2,998.0,67.1,5.0,90.0,12,0,0
578,400000,221889,4,1,5,22.32,1582.0,126.32,5.0,259.8,11,0,0
579,500000,116104,4,1,5,25.8,1498.0,98.6,5.0,200.0,9,0,0
580,500000,150546,1,1,5,22.0,1197.0,81.8,5.0,113.0,7,0,0
581,1500000,148120,4,1,5,14.24,2755.0,174.5,7.0,420.0,9,0,0
582,555000,20000,1,1,4,15.8,1499.0,110.0,5.0,140.0,7,1,0
583,580000,30000,1,2,5,18.9,1197.0,81.86,5.0,113.75,4,1,0
584,337000,142000,4,1,3,13.7,2179.0,138.1,7.0,320.0,11,1,0
585,175000,20000,4,1,5,12.2,1948.0,68.0,10.0,115.0,11,1,0
586,180000,120000,4,1,4,18.8,1248.0,90.0,5.0,200.0,13,1,0
587,200000,80000,1,1,5,19.81,1086.0,68.05,5.0,99.04,11,1,0
588,260000,60000,4,1,5,19.09,1405.0,69.01,5.0,135.0,6,1,0
589,350000,25000,1,1,5,23.01,999.0,67.0,5.0,91.0,6,1,0
590,409999,50000,4,1,4,13.6,2523.0,63.0,7.0,180.0,11,1,0
591,655000,126000,4,1,5,18.49,1493.0,100.0,7.0,240.0,5,1,0
592,370000,170000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
593,200000,24000,1,1,5,22.74,796.0,47.3,5.0,69.0,9,1,0
594,800000,100000,4,1,4,24.52,1248.0,88.5,7.0,200.0,5,1,0
595,550000,10000,1,1,5,24.0,1199.0,83.81,5.0,114.0,3,1,0
596,300000,70000,4,1,4,20.0,1399.0,68.0,5.0,160.0,10,1,0
597,220000,40000,1,1,5,16.8,796.0,34.2,8.0,59.0,5,1,0
598,196000,110000,1,1,5,18.9,998.0,67.1,5.0,90.0,11,1,0
599,135000,80000,1,1,4,19.81,1086.0,68.05,5.0,99.04,14,1,0
600,299000,16500,1,1,5,17.57,1193.0,88.7,5.0,140.0,7,1,0
601,300000,30000,1,1,5,23.95,998.0,67.05,5.0,90.0,5,1,0
602,720000,80000,4,1,5,24.52,1248.0,88.5,7.0,200.0,5,1,0
603,650000,50000,4,1,3,14.1,2179.0,147.94,7.0,320.0,6,1,0
604,300000,25000,1,1,5,23.95,998.0,67.05,5.0,90.0,6,1,0
605,750000,20000,4,1,5,24.0,1186.0,73.97,5.0,190.24,3,1,0
606,260000,60000,1,1,5,25.17,799.0,53.3,5.0,72.0,6,1,0
607,300000,70000,4,1,4,22.9,1248.0,74.0,5.0,190.0,11,1,0
608,600000,50000,4,1,4,15.96,2523.0,62.1,7.0,195.0,8,1,0
609,275000,100000,1,2,4,9.0,2997.0,218.0,5.0,196.0,18,1,0
610,250000,52000,1,1,5,23.95,998.0,67.05,5.0,90.0,7,1,0
611,420000,80000,4,1,5,23.4,1248.0,74.0,5.0,190.0,8,1,0
612,235000,50000,1,1,5,21.1,814.0,55.2,5.0,74.5,7,1,0
613,1100000,60000,4,1,5,15.4,2179.0,120.0,7.0,280.0,6,1,0
614,360000,25000,1,1,5,23.95,998.0,67.05,5.0,90.0,3,1,0
615,380000,50000,4,1,4,24.0,1120.0,70.0,5.0,160.0,8,1,0
616,650000,125000,4,1,5,22.77,1498.0,98.59,5.0,205.0,6,1,0
617,350000,80000,1,1,5,20.51,998.0,67.04,5.0,90.0,6,1,0
618,700000,70000,4,1,5,15.96,2523.0,63.0,9.0,180.0,5,1,0
619,270000,90000,4,1,3,23.0,1396.0,90.0,5.0,219.744,12,1,0
620,450000,50000,4,1,5,22.95,1248.0,74.0,5.0,190.0,5,1,0
621,630000,101000,4,1,5,16.55,2498.0,105.0,6.0,247.0,6,1,0
622,229999,168000,4,1,5,14.0,2498.0,112.0,7.0,260.0,12,1,0
623,229999,168000,4,1,5,14.0,2498.0,112.0,7.0,260.0,12,1,0
624,270000,40000,1,1,5,18.9,998.0,67.1,5.0,90.0,11,1,0
625,135000,28900,1,1,4,0.0,1172.0,65.0,5.0,96.138,13,1,0
626,275000,20000,1,1,5,18.9,998.0,67.1,5.0,90.0,10,1,0
627,2625000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
628,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
629,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
630,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
631,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
632,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
633,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
634,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
635,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
636,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
637,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
638,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
639,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
640,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
641,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
642,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
643,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
644,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
645,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
646,634000,165000,4,1,5,18.49,1493.0,100.0,7.0,240.0,7,1,0
647,235000,98500,1,1,4,19.0,998.0,66.1,5.0,90.0,10,1,0
648,275000,98000,1,1,3,20.36,1197.0,78.9,5.0,111.8,14,1,0
649,700000,40000,4,1,4,16.55,2498.0,105.0,6.0,247.0,8,1,0
650,400000,90000,4,1,5,20.3,1248.0,92.0,5.0,209.0,9,1,0
651,215000,90000,1,1,3,19.7,796.0,46.3,5.0,62.0,10,1,0
652,150000,110000,4,1,4,17.1,1493.0,110.0,5.0,235.44,13,1,0
653,950000,77800,4,1,5,25.1,1248.0,88.5,5.0,200.0,4,1,0
654,730000,100000,4,1,5,18.49,1493.0,100.0,7.0,240.0,7,1,0
655,135000,120000,4,1,4,19.0,1405.0,71.0,5.0,135.0,10,1,0
656,350000,80000,1,1,4,19.1,1197.0,82.0,5.0,114.0,6,1,0
657,535000,21000,1,1,4,18.15,1198.0,82.0,6.0,115.0,4,1,0
658,455000,100000,1,1,4,19.0,1197.0,85.8,5.0,114.0,4,1,0
659,655000,25000,1,1,5,21.21,1197.0,81.8,5.0,113.0,3,1,0
660,800000,30000,4,1,3,23.0,1498.0,98.96,5.0,205.0,3,1,0
661,1100000,25000,1,2,5,17.8,1496.0,105.5,5.0,140.0,4,1,0
662,3000000,40000,4,2,5,13.0,2143.0,204.0,5.0,500.0,6,1,0
663,1225000,160000,4,2,5,11.5,2982.0,169.0,7.0,343.0,10,1,0
664,340000,51492,1,1,5,18.15,1198.0,82.0,6.0,115.0,4,1,0
665,300000,72000,4,1,4,20.54,1598.0,103.6,5.0,250.0,11,1,0
666,370000,60000,1,1,5,18.16,1196.0,86.8,5.0,112.0,6,1,0
667,330000,136000,4,1,4,15.96,2523.0,62.1,7.0,195.0,9,1,0
668,238000,60000,1,1,5,17.92,1086.0,62.1,5.0,96.1,8,1,0
669,200000,90000,1,1,5,17.92,1086.0,62.1,5.0,96.1,9,1,0
670,320000,91000,4,1,2,22.71,1461.0,84.8,5.0,200.0,8,1,0
671,114999,90000,1,1,2,17.92,1086.0,62.1,5.0,96.1,13,1,0
672,320000,50000,1,1,4,20.51,998.0,67.04,5.0,90.0,7,1,0
673,210000,20000,1,1,5,19.81,1086.0,68.05,5.0,99.04,12,1,0
674,200000,120000,4,1,5,14.0,2489.0,95.0,8.0,220.0,11,1,0
675,135000,150000,1,1,4,18.9,1061.0,67.0,5.0,84.0,13,1,0
676,350000,52000,4,1,5,19.09,1405.0,69.01,5.0,135.0,7,1,0
677,350000,167000,4,1,4,13.6,2523.0,63.0,8.0,180.0,8,1,0
